Station ID	OPC	EVSE ID	Connector Type	Charging Mode	Voltage (V)	Max Current (A)	Calculated Power (W)	Claimed Power (W)	Power Difference (W)
AMT-00007	MOO	PT*MOO*E*AMT*00007*1	iec62196T2COMBO	mode4DC	400.0	32.0	12800.0	22000.0	-9200.0
CBR-00090	ATL	PT*ATL*ECBR*00090*3	iec62196T2	mode4DC	400.0	32.0	12800.0	22000.0	-9200.0
ILH-00032	EDP	PT*EDP*E*ILH*00032*03	iec62196T2	mode4DC	400.0	32.0	12800.0	22000.0	-9200.0
ODV-00047	GLP	PT*GLP*EODV*00047*01	iec62196T2	mode4DC	400.0	32.0	12800.0	22000.0	-9200.0
PRT-00225	ATL	PT*ATL*EPRT*00225*3	iec62196T2	mode4DC	400.0	32.0	12800.0	22000.0	-9200.0
VNG-00199	GLP	PT*GLP*EVNG*00199*03	iec62196T2	mode4DC	400.0	32.0	12800.0	22000.0	-9200.0
MOBI-CTB-00004	MOO	PT*MOO*E*MOBI*CTB*00004*01	iec62196T2COMBO	mode4DC	400.0	40.0	16000.0	24000.0	-8000.0
GMR-00102	GEN	PT*GEN*E*GMR*00102*01	iec62196T2	mode2AC1p	240.0	60.0	14400.0	22000.0	-7600.0
GMR-00102	GEN	PT*GEN*E*GMR*00102*02	iec62196T2	mode2AC1p	240.0	60.0	14400.0	22000.0	-7600.0
CSC-00086	MLT	PT*MLT*ECSC*00086*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	11000.0	-7200.0
CSC-00086	MLT	PT*MLT*E*CSC*00086*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	11000.0	-7200.0
GMR-00074	GEN	PT*GEN*E*GMR*00074*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00074	GEN	PT*GEN*E*GMR*00074*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00076	GEN	PT*GEN*E*GMR*00076*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00076	GEN	PT*GEN*E*GMR*00076*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00078	GEN	PT*GEN*E*GMR*00078*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00078	GEN	PT*GEN*E*GMR*00078*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00079	GEN	PT*GEN*E*GMR*00079*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00079	GEN	PT*GEN*E*GMR*00079*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00080	GEN	PT*GEN*E*GMR*00080*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00080	GEN	PT*GEN*E*GMR*00080*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00081	GEN	PT*GEN*E*GMR*00081*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00081	GEN	PT*GEN*E*GMR*00081*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00083	GEN	PT*GEN*E*GMR*00083*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00083	GEN	PT*GEN*E*GMR*00083*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00084	GEN	PT*GEN*E*GMR*00084*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00084	GEN	PT*GEN*E*GMR*00084*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00085	GEN	PT*GEN*E*GMR*00085*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00085	GEN	PT*GEN*E*GMR*00085*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00086	GEN	PT*GEN*E*GMR*00086*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00086	GEN	PT*GEN*E*GMR*00086*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00091	GEN	PT*GEN*E*GMR*00091*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00091	GEN	PT*GEN*E*GMR*00091*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00099	GEN	PT*GEN*E*GMR*00099*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GMR-00099	GEN	PT*GEN*E*GMR*00099*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
GRD-00025	HRZ	PT*HRZ*E*GRD*00025*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	11000.0	-7200.0
LLE-00142	EDP	PT*EDP*E*LLE*00142*01	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
LLE-00142	EDP	PT*EDP*E*LLE*00142*02	iec62196T2	mode2AC1p	400.0	16.0	3800.0	11000.0	-7200.0
PLM-00029	EDP	PT*EDP*E*PLM*00029*01	iec62196T2	mode2AC1p	230.0	16.0	3800.0	11000.0	-7200.0
PLM-00029	EDP	PT*EDP*E*PLM*00029*02	iec62196T2	mode2AC1p	230.0	16.0	3800.0	11000.0	-7200.0
BRR-00118	TRK	PT*TRK*E*BRR*00118*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00118	TRK	PT*TRK*E*BRR*00118*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00120	TRK	PT*TRK*E*BRR*00120*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00120	TRK	PT*TRK*E*BRR*00120*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00121	TRK	PT*TRK*E*BRR*00121*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00121	TRK	PT*TRK*E*BRR*00121*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00122	TRK	PT*TRK*E*BRR*00122*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00122	TRK	PT*TRK*E*BRR*00122*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00123	TRK	PT*TRK*E*BRR*00123*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00123	TRK	PT*TRK*E*BRR*00123*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00124	TRK	PT*TRK*E*BRR*00124*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
BRR-00124	TRK	PT*TRK*E*BRR*00124*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00009	TRK	PT*TRK*E*CMN*00009*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00009	TRK	PT*TRK*E*CMN*00009*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00010	TRK	PT*TRK*E*CMN*00010*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00010	TRK	PT*TRK*E*CMN*00010*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00011	TRK	PT*TRK*E*CMN*00011*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00011	TRK	PT*TRK*E*CMN*00011*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00012	TRK	PT*TRK*E*CMN*00012*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
CMN-00012	TRK	PT*TRK*E*CMN*00012*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00014	TRK	PT*TRK*E*ETZ*00014*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00014	TRK	PT*TRK*E*ETZ*00014*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00015	TRK	PT*TRK*E*ETZ*00015*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00015	TRK	PT*TRK*E*ETZ*00015*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00016	TRK	PT*TRK*E*ETZ*00016*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00016	TRK	PT*TRK*E*ETZ*00016*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00017	TRK	PT*TRK*E*ETZ*00017*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00017	TRK	PT*TRK*E*ETZ*00017*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00018	TRK	PT*TRK*E*ETZ*00018*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
ETZ-00018	TRK	PT*TRK*E*ETZ*00018*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
MIR-00004	TRK	PT*TRK*E*MIR*00004*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
MIR-00004	TRK	PT*TRK*E*MIR*00004*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
MIR-00005	TRK	PT*TRK*E*MIR*00005*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
MIR-00005	TRK	PT*TRK*E*MIR*00005*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00011	TRK	PT*TRK*E*TMR*00011*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00011	TRK	PT*TRK*E*TMR*00011*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00012	TRK	PT*TRK*E*TMR*00012*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00012	TRK	PT*TRK*E*TMR*00012*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00013	TRK	PT*TRK*E*TMR*00013*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00013	TRK	PT*TRK*E*TMR*00013*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00014	TRK	PT*TRK*E*TMR*00014*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00014	TRK	PT*TRK*E*TMR*00014*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00015	TRK	PT*TRK*E*TMR*00015*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00015	TRK	PT*TRK*E*TMR*00015*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00021	TRK	PT*TRK*E*TMR*00021*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00021	TRK	PT*TRK*E*TMR*00021*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00022	TRK	PT*TRK*E*TMR*00022*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00022	TRK	PT*TRK*E*TMR*00022*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00024	TRK	PT*TRK*E*TMR*00024*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00024	TRK	PT*TRK*E*TMR*00024*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00025	TRK	PT*TRK*E*TMR*00025*01	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
TMR-00025	TRK	PT*TRK*E*TMR*00025*02	iec62196T2	mode2AC1p	240.0	63.0	15100.0	22000.0	-6900.0
AMD-00110	GLP	PT*GLP*EAMD*00110*01	iec62196T2	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
CBR-00054	MOO	PT*MOO*E*CBR*00054*1	iec62196T2COMBO	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
CTB-00057	GLP	PT*GLP*ECTB*00057*01	iec62196T2	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
LRA-00059	MOO	PT*MOO*E*LRA*00059*1	iec62196T2COMBO	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
LSB-00609	GLP	PT*GLP*ELSB*00609*02	iec62196T2COMBO	mode4DC	950.0	120.0	114000.0	120000.0	-6000.0
OVR-00032	GLP	PT*GLP*EOVR*00032*01	iec62196T2	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
PTM-00025	MOO	PT*MOO*E*PTM*00025*1	iec62196T2COMBO	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
STC-00007	MOO	PT*MOO*E*STC*00007*1	iec62196T2COMBO	mode4DC	500.0	32.0	16000.0	22000.0	-6000.0
ALB-90002	GLP	PT*GLP*EALB*90002*01	iec62196T2	mode3AC3p	400.0	20.0	14400.0	20000.0	-5600.0
ALB-90002	GLP	PT*GLP*EALB*90002*02	iec62196T2	mode3AC3p	400.0	20.0	14400.0	20000.0	-5600.0
LSB-00678	HRZ	PT*HRZ*E*LSB*00678*01	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00678	HRZ	PT*HRZ*E*LSB*00678*02	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00679	HRZ	PT*HRZ*E*LSB*00679*01	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00679	HRZ	PT*HRZ*E*LSB*00679*02	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00680	HRZ	PT*HRZ*E*LSB*00680*01	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00680	HRZ	PT*HRZ*E*LSB*00680*02	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00681	HRZ	PT*HRZ*E*LSB*00681*01	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LSB-00681	HRZ	PT*HRZ*E*LSB*00681*02	iec62196T2	mode3AC3p	230.0	23.0	16600.0	22000.0	-5400.0
LRA-00046	MOO	PT*MOO*E*LRA*00046*01	iec62196T2COMBO	mode4DC	500.0	350.0	175000.0	180000.0	-5000.0
MTS-00045	ECI	PT*ECI*E*MTS*00045*02	iec62196T2COMBO	mode4DC	920.0	125.0	115000.0	120000.0	-5000.0
VIS-00104	ATL	PT*ATL*EVIS*00104*1	iec62196T2COMBO	mode4DC	400.0	200.0	80000.0	85000.0	-5000.0
VIS-00104	ATL	PT*ATL*EVIS*00104*2	iec62196T2COMBO	mode4DC	400.0	200.0	80000.0	85000.0	-5000.0
GMR-00114	EVC	PT*EVC*E*GMR*00114*01	iec62196T2COMBO	mode4DC	440.0	80.0	35200.0	40000.0	-4800.0
GMR-00114	EVC	PT*EVC*E*GMR*00114*02	chademo	mode4DC	440.0	80.0	35200.0	40000.0	-4800.0
SXL-00029	GLP	PT*GLP*ESXL*00029*02	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
SXL-00030	GLP	PT*GLP*ESXL*00030*02	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
VFX-00068	GLP	PT*GLP*EVFX*00068*02	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
VFX-00069	GLP	PT*GLP*EVFX*00069*01	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
VFX-00069	GLP	PT*GLP*EVFX*00069*02	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
VFX-00071	GLP	PT*GLP*EVFX*00071*02	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
VFX-00072	GLP	PT*GLP*EVFX*00072*02	iec62196T2COMBO	mode4DC	950.0	90.0	85500.0	90000.0	-4500.0
ABT-00023	HRZ	PT*HRZ*E*ABT*00023*01	chademo	mode4DC	450.0	125.0	56200.0	60000.0	-3800.0
ALM-00032	HRZ	PT*HRZ*E*ALM*00032*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
ALM-00032	HRZ	PT*HRZ*E*ALM*00032*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
BRG-00050	EVC	PT*EVC*E*BRG*00050*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
BRG-00051	EVC	PT*EVC*E*BRG*00051*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LRS-80003	GLP	PT*GLP*ELRS*80003*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LRS-80003	GLP	PT*GLP*ELRS*80003*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LRS-80016	GLP	PT*GLP*ELRS*80016*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LRS-80016	GLP	PT*GLP*ELRS*80016*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-00065	EDP	PT*EDP*E*LSB*00065*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-00066	EDP	PT*EDP*E*LSB*00066*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-00068	EDP	PT*EDP*E*LSB*00068*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-00072	EDP	PT*EDP*E*LSB*00072*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80047	GLP	PT*GLP*ELSB*80047*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80047	GLP	PT*GLP*ELSB*80047*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80062	GLP	PT*GLP*ELSB*80062*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80062	GLP	PT*GLP*ELSB*80062*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80062	GLP	PT*GLP*E*LSB*80062*1	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80062	GLP	PT*GLP*E*LSB*80062*2	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80078	GLP	PT*GLP*ELSB*80078*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80078	GLP	PT*GLP*ELSB*80078*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80144	GLP	PT*GLP*ELSB*80144*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
LSB-80144	GLP	PT*GLP*ELSB*80144*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
MGR-00005	HRZ	PT*HRZ*E*MGR*00005*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
MGR-00005	HRZ	PT*HRZ*E*MGR*00005*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
MGR-00006	HRZ	PT*HRZ*E*MGR*00006*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
MGR-00006	HRZ	PT*HRZ*E*MGR*00006*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
PDL-00005	SEG	PT*SEG*E*PDL*00005*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
PDL-00005	SEG	PT*SEG*E*PDL*00005*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
PFR-00005	GLP	PT*GLP*EPFR*00005*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
PFR-00005	GLP	PT*GLP*EPFR*00005*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
PRT-00145	HRZ	PT*HRZ*E*PRT*00145*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
PRT-00145	HRZ	PT*HRZ*E*PRT*00145*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
STB-00030	HRZ	PT*HRZ*E*STB*00030*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
STB-00030	HRZ	PT*HRZ*E*STB*00030*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
VNG-00074	HRZ	PT*HRZ*E*VNG*00074*01	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
VNG-00074	HRZ	PT*HRZ*E*VNG*00074*02	iec62196T2	mode2AC1p	240.0	16.0	3800.0	7400.0	-3600.0
ALR-00004	EDP	PT*EDP*E*ALR*00004*01	iec62196T2	mode2AC1p	230.0	32.0	7700.0	11000.0	-3300.0
ALR-00004	EDP	PT*EDP*E*ALR*00004*02	iec62196T2	mode2AC1p	230.0	32.0	7700.0	11000.0	-3300.0
LRA-00114	EDP	PT*EDP*E*LRA*00114*01	iec62196T2	mode2AC1p	230.0	32.0	7700.0	11000.0	-3300.0
LRA-00114	EDP	PT*EDP*E*LRA*00114*02	iec62196T2	mode2AC1p	230.0	32.0	7700.0	11000.0	-3300.0
MOBI-LSB-01051	GLP	PT*GLP*EMOBI*LSB*01051*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	11000.0	-3300.0
