Station ID;OPC;EVSE ID;Connector Type;Charging Mode;Voltage (V);Max Current (A);Calculated Power (W);Claimed Power (W);Power Difference (W)
TRK-TMR-00024;TRK;PT*TRK*E*TMR*00024*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00024;TRK;PT*TRK*E*TMR*00024*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00025;TRK;PT*TRK*E*TMR*00025*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00025;TRK;PT*TRK*E*TMR*00025*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
HRZ-LSB-90029;HRZ;PT*HRZ*E*LSB*90029*2;iec62196T2;mode3AC3p;400.0;22.0;15800.0;22000.0;-6200.0
GLP-CTB-00057;GLP;PT*GLP*ECTB*00057*01;iec62196T2;mode4DC;500.0;32.0;16000.0;22000.0;-6000.0
GLP-LSB-00609;GLP;PT*GLP*ELSB*00609*01;iec62196T2COMBO;mode4DC;950.0;120.0;114000.0;120000.0;-6000.0
GLP-LSB-00609;GLP;PT*GLP*ELSB*00609*02;iec62196T2COMBO;mode4DC;950.0;120.0;114000.0;120000.0;-6000.0
GLP-VLG-00055;GLP;PT*GLP*EVLG*00055*01;chademo;mode4DC;500.0;32.0;16000.0;22000.0;-6000.0
GLP-VLG-00055;GLP;PT*GLP*EVLG*00055*02;iec62196T2COMBO;mode4DC;500.0;32.0;16000.0;22000.0;-6000.0
GLP-VLG-00056;GLP;PT*GLP*EVLG*00056*01;chademo;mode4DC;500.0;32.0;16000.0;22000.0;-6000.0
GLP-VLG-00056;GLP;PT*GLP*EVLG*00056*02;iec62196T2COMBO;mode4DC;500.0;32.0;16000.0;22000.0;-6000.0
MOO-STC-00007;MOO;PT*MOO*E*STC*00007*1;iec62196T2COMBO;mode4DC;500.0;32.0;16000.0;22000.0;-6000.0
GLP-ALB-90002;GLP;PT*GLP*EALB*90002*01;iec62196T2;mode3AC3p;400.0;20.0;14400.0;20000.0;-5600.0
GLP-ALB-90002;GLP;PT*GLP*EALB*90002*02;iec62196T2;mode3AC3p;400.0;20.0;14400.0;20000.0;-5600.0
HRZ-LSB-00678;HRZ;PT*HRZ*E*LSB*00678*01;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00678;HRZ;PT*HRZ*E*LSB*00678*02;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00679;HRZ;PT*HRZ*E*LSB*00679*01;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00679;HRZ;PT*HRZ*E*LSB*00679*02;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00680;HRZ;PT*HRZ*E*LSB*00680*01;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00680;HRZ;PT*HRZ*E*LSB*00680*02;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00681;HRZ;PT*HRZ*E*LSB*00681*01;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
HRZ-LSB-00681;HRZ;PT*HRZ*E*LSB*00681*02;iec62196T2;mode3AC3p;230.0;23.0;16600.0;22000.0;-5400.0
ATL-CSC-00518;ATL;PT*ATL*ECSC*00518*1;iec62196T2;mode2AC1p;230.0;10.0;2400.0;7400.0;-5000.0
ATL-CSC-00518;ATL;PT*ATL*ECSC*00518*2;iec62196T2;mode2AC1p;230.0;10.0;2400.0;7400.0;-5000.0
ATL-VIS-00104;ATL;PT*ATL*EVIS*00104*1;iec62196T2COMBO;mode4DC;400.0;200.0;80000.0;85000.0;-5000.0
ATL-VIS-00104;ATL;PT*ATL*EVIS*00104*2;iec62196T2COMBO;mode4DC;400.0;200.0;80000.0;85000.0;-5000.0
GLP-LSB-01320;GLP;PT*GLP*ELSB*01320*01;iec62196T2COMBO;mode4DC;950.0;500.0;475000.0;480000.0;-5000.0
GLP-LSB-01320;GLP;PT*GLP*ELSB*01320*02;iec62196T2COMBO;mode4DC;950.0;500.0;475000.0;480000.0;-5000.0
GLP-LSB-01320;GLP;PT*GLP*ELSB*01320*03;iec62196T2COMBO;mode4DC;950.0;500.0;475000.0;480000.0;-5000.0
GLP-LSB-01320;GLP;PT*GLP*ELSB*01320*04;iec62196T2COMBO;mode4DC;950.0;500.0;475000.0;480000.0;-5000.0
MOO-LRA-00046;MOO;PT*MOO*E*LRA*00046*01;iec62196T2COMBO;mode4DC;500.0;350.0;175000.0;180000.0;-5000.0
MAK-CBR-00162;MAK;PT*MAK*E*CBR*00162*01;iec62196T2COMBO;mode4DC;400.0;63.0;25200.0;30000.0;-4800.0
MAK-CBR-00163;MAK;PT*MAK*E*CBR*00163*01;iec62196T2COMBO;mode4DC;400.0;63.0;25200.0;30000.0;-4800.0
GLP-SXL-00029;GLP;PT*GLP*ESXL*00029*02;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-SXL-00030;GLP;PT*GLP*ESXL*00030*01;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-SXL-00030;GLP;PT*GLP*ESXL*00030*02;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-VFX-00068;GLP;PT*GLP*EVFX*00068*02;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-VFX-00069;GLP;PT*GLP*EVFX*00069*01;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-VFX-00069;GLP;PT*GLP*EVFX*00069*02;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-VFX-00071;GLP;PT*GLP*EVFX*00071*02;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
GLP-VFX-00072;GLP;PT*GLP*EVFX*00072*02;iec62196T2COMBO;mode4DC;950.0;90.0;85500.0;90000.0;-4500.0
HRZ-ABT-00023;HRZ;PT*HRZ*E*ABT*00023*01;chademo;mode4DC;450.0;125.0;56200.0;60000.0;-3800.0
GLP-BRG-00038;GLP;PT*GLP*EBRG*00038*01;iec62196T2;mode2AC1p;400.0;16.0;3800.0;7400.0;-3600.0
GLP-BRG-00038;GLP;PT*GLP*EBRG*00038*02;iec62196T2;mode2AC1p;400.0;16.0;3800.0;7400.0;-3600.0
GLP-BRG-00039;GLP;PT*GLP*EBRG*00039*01;iec62196T2;mode2AC1p;400.0;16.0;3800.0;7400.0;-3600.0
GLP-LRS-80003;GLP;PT*GLP*ELRS*80003*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LRS-80003;GLP;PT*GLP*ELRS*80003*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LRS-80016;GLP;PT*GLP*ELRS*80016*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LRS-80016;GLP;PT*GLP*ELRS*80016*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80047;GLP;PT*GLP*ELSB*80047*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80047;GLP;PT*GLP*ELSB*80047*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80055;GLP;PT*GLP*ELSB*80055*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80055;GLP;PT*GLP*ELSB*80055*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80062;GLP;PT*GLP*ELSB*80062*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80062;GLP;PT*GLP*ELSB*80062*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80078;GLP;PT*GLP*ELSB*80078*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80078;GLP;PT*GLP*ELSB*80078*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80144;GLP;PT*GLP*ELSB*80144*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80144;GLP;PT*GLP*ELSB*80144*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80148;GLP;PT*GLP*ELSB*80148*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-LSB-80148;GLP;PT*GLP*ELSB*80148*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-PFR-00005;GLP;PT*GLP*EPFR*00005*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-PFR-00005;GLP;PT*GLP*EPFR*00005*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-ALM-00032;HRZ;PT*HRZ*E*ALM*00032*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-ALM-00032;HRZ;PT*HRZ*E*ALM*00032*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-MGR-00005;HRZ;PT*HRZ*E*MGR*00005*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-MGR-00005;HRZ;PT*HRZ*E*MGR*00005*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-MGR-00006;HRZ;PT*HRZ*E*MGR*00006*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-MGR-00006;HRZ;PT*HRZ*E*MGR*00006*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-PRT-00145;HRZ;PT*HRZ*E*PRT*00145*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-PRT-00145;HRZ;PT*HRZ*E*PRT*00145*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-STB-00030;HRZ;PT*HRZ*E*STB*00030*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-STB-00030;HRZ;PT*HRZ*E*STB*00030*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-VNG-00074;HRZ;PT*HRZ*E*VNG*00074*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
HRZ-VNG-00074;HRZ;PT*HRZ*E*VNG*00074*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
SEG-PDL-00005;SEG;PT*SEG*E*PDL*00005*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
SEG-PDL-00005;SEG;PT*SEG*E*PDL*00005*02;iec62196T2;mode2AC1p;240.0;16.0;3800.0;7400.0;-3600.0
GLP-MOBI-LSB-01051;GLP;PT*GLP*EMOBI*LSB*01051*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;11000.0;-3300.0
HRZ-BRG-00078;HRZ;PT*HRZ*E*BRG*00078*01;iec62196T2COMBO;mode4DC;500.0;375.0;187500.0;190000.0;-2500.0
HRZ-BRG-00078;HRZ;PT*HRZ*E*BRG*00078*02;iec62196T2COMBO;mode4DC;500.0;375.0;187500.0;190000.0;-2500.0
ATL-ALR-80001;ATL;PT*ATL*EALR*80001*1;iec62196T2;mode3AC3p;230.0;10.0;7200.0;8000.0;-800.0
ATL-ALR-80001;ATL;PT*ATL*EALR*80001*2;iec62196T2;mode3AC3p;230.0;10.0;7200.0;8000.0;-800.0
EDP-CSC-00521;EDP;PT*EDP*ECSC*00521*1;iec62196T2;mode3AC3p;230.0;30.0;21600.0;22000.0;-400.0
EDP-CSC-00521;EDP;PT*EDP*ECSC*00521*2;iec62196T2;mode3AC3p;230.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00079;EDP;PT*EDP*EVCD*00079*1;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00079;EDP;PT*EDP*EVCD*00079*2;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00080;EDP;PT*EDP*EVCD*00080*1;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00080;EDP;PT*EDP*EVCD*00080*2;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00081;EDP;PT*EDP*EVCD*00081*1;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00081;EDP;PT*EDP*EVCD*00081*2;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00082;EDP;PT*EDP*EVCD*00082*1;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00082;EDP;PT*EDP*EVCD*00082*2;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00083;EDP;PT*EDP*EVCD*00083*1;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
EDP-VCD-00083;EDP;PT*EDP*EVCD*00083*2;iec62196T2;mode3AC3p;400.0;30.0;21600.0;22000.0;-400.0
